Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,Media URLs,URLs,Hashtags,Mentions
7.73423E+17,@RoasieA Or alternatively you could just #OlaPrime it to work #PrimeWithWifi #PrimePerks #WorkFromOla ????,Ola,Olacabs,Wed Sep 07 07:30:06 +0000 2016,1,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,4,1
7.73436E+17,All the best to our entire team at the #Paralympics !! https://t.co/sJObiIMV4u,Ola,Olacabs,Wed Sep 07 08:21:52 +0000 2016,7,6,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,0
7.73453E+17,Flash your Ola Mini or Prime invoice at the counter and get 50% off to the land of #Thrill. https://t.co/pR7M0kPwmK,Ola,Olacabs,Wed Sep 07 09:30:53 +0000 2016,0,25,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,Photo,https://pbs.twimg.com/media/CrrQ1YfVUAQ71VX.jpg ,0,1,0
7.73478E+17,"#Chennai, have you taken an #OlaShare ride recently? Share your OSN with the HT #OlaIrumugan &amp; WIN couple passes! https://t.co/pENZ67mcss",Ola,Olacabs,Wed Sep 07 11:08:52 +0000 2016,10,1,English,"<a href=""https://dashboard.twitter.com"" rel=""nofollow"">Twitter Business Experience</a>",Tweet,Photo,https://pbs.twimg.com/media/Crvx0BfVMAEGEGt.jpg ,0,3,0
7.73481E+17,"#Chennai, have you taken an #OlaShare recently? Share your OSN with the HT #OlaIrumugan &amp; win #Irumugan tickets https://t.co/HawuA3YAHO",Ola,Olacabs,Wed Sep 07 11:21:59 +0000 2016,3,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/Crv00XiUAAEjpIb.jpg ,0,4,0
7.73482E+17,"@RaoAshvin Hey Ashvin, can you please DM us!",Ola,Olacabs,Wed Sep 07 11:24:38 +0000 2016,0,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,0,1
7.73483E+17,@mutharasann Share your OSN and WIN!! #OlaIrumugan,Ola,Olacabs,Wed Sep 07 11:27:24 +0000 2016,1,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,1,1
7.73503E+17,@Savemyrupee Don't forget to share your OSN on Twitter using the HT #OlaIrumugan,Ola,Olacabs,Wed Sep 07 12:46:24 +0000 2016,0,0,English,"<a href=""https://dashboard.twitter.com"" rel=""nofollow"">Twitter Business Experience</a>",Reply,,,0,1,1
7.73756E+17,"@fakingnews Haha, you guys!! We did fix the bill immediately, though. PS: No engineers were harmed during this entire story",Ola,Olacabs,Thu Sep 08 05:32:23 +0000 2016,16,5,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,0,1
7.73761E+17,"[CONTEST ALERT] Want to party at @FiveSixZer0 in #Bangalore this weekend? 

RT to get started! @ContestBoard @Contest_Hub @Contesttable",Ola,Olacabs,Thu Sep 08 05:52:05 +0000 2016,21,20,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,4
7.73761E+17,@GangsOfGtown #OlaPrimeandChill ??,Ola,Olacabs,Thu Sep 08 05:53:15 +0000 2016,0,0,Undetermined,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,,0,1,1
7.73769E+17,"Let's start #FiveSixZeroWithOla!!

Show us your best EDM moves to win couple passes for @FiveSixZer0  #Bangalore!!! https://t.co/qG2GvyZqKm",Ola,Olacabs,Thu Sep 08 06:24:05 +0000 2016,22,26,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/Crz6O9LVMAA6n93.jpg ,0,2,1
7.73773E+17,"Explain EDM in 3 words!!

Best answers win passes for @FiveSixZer0 
#Bangalore #FiveSixZeroWithOla",Ola,Olacabs,Thu Sep 08 06:39:10 +0000 2016,23,21,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,2,1
7.7378E+17,"Congrats @adikeshav, @n73saad, @Nattu_G &amp; @Johnson_Ganesh for winning in #OlaIrumugan. Share your OSN &amp; WIN #Irumugan tickets!",Ola,Olacabs,Thu Sep 08 07:06:49 +0000 2016,17,7,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,2,4
7.73812E+17,"Proud to announce India's first comprehensive program for 40k @Olacabs drivers, worth $400mn, with @anandmahindra https://t.co/a3jo2HoNp5",Ola,Olacabs,Thu Sep 08 09:16:27 +0000 2016,0,86,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,Photo,https://pbs.twimg.com/media/Cr0hXPqUsAE0u12.jpg ,0,0,2
7.73825E+17,"@Rashi1209Rashi Great going, Dr. Rashi!",Ola,Olacabs,Thu Sep 08 10:09:07 +0000 2016,0,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,0,1
7.73829E+17,Thumbs Up to Ola for taking it sportingly https://t.co/PE1WeIPWYp @Olacabs,Ola,Olacabs,Thu Sep 08 10:23:41 +0000 2016,0,84,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,,1,0,1
7.7384E+17,Relive the romance with Simran&amp; Raj! Head to #UBCity in an #OlaPrime to watch #DDLJ @SteppinOutBlr #LegendaryEdition https://t.co/CigIqQEcRE,Ola,Olacabs,Thu Sep 08 11:06:47 +0000 2016,7,8,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,4,1
7.73865E+17,Thank you guys for participating in #FiveSixZeroWithOla!! We are going through the entries and we'll get in touch with the winners soon!! :),Ola,Olacabs,Thu Sep 08 12:47:34 +0000 2016,32,19,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,0
7.74123E+17,"@sunilkai Hi Sunil, DM us for a surprise.",Ola,Olacabs,Fri Sep 09 05:49:53 +0000 2016,1,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
7.74157E+17,"#OlaPrime presents Restaurant Week, pre-bookings open for Ola customers on 9-Sept https://t.co/yYiIWBwUWg #PrimeRWI https://t.co/UxMZlqoiA4",Ola,Olacabs,Fri Sep 09 08:08:04 +0000 2016,13,8,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/Cr5bHvOUMAA7iht.jpg ,1,2,0
7.745E+17,@VaidantSingh That depends! What are you looking for - Luxury/Sedan/SUV/Mini/Auto? All available on the Ola app. Book now!!,Ola,Olacabs,Sat Sep 10 06:49:05 +0000 2016,3,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
7.75235E+17,"@coolshalabh2010 Welcome to the #PrimeLife, friend! We'd like to take that rating up from 'pretty good', to 'SUPER AWESOME!'",Ola,Olacabs,Mon Sep 12 07:29:51 +0000 2016,1,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,1,1
7.75251E+17,"#RestaurantWeek is back, folks make your reservations right away at https://t.co/YKcjdIdhKI #PrimeRWI https://t.co/LELNJjyhnc",Ola,Olacabs,Mon Sep 12 08:34:48 +0000 2016,11,5,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,,,2,2,0
7.7526E+17,"@suchitbabbar ah, we phell for it.",Ola,Olacabs,Mon Sep 12 09:10:40 +0000 2016,2,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
7.75543E+17,Hope this #Onam turns out to be a great celebration for you. #HappyOnam ! https://t.co/5BCamS8lKf,Ola,Olacabs,Tue Sep 13 03:54:48 +0000 2016,46,16,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/CsNIZscUIAAlSaZ.jpg ,0,2,0
7.75589E+17,@JovieSylvia @bhash Sorry to hear this. We do not allow discrimination on any grounds. Pl report the CRN you faced this on to @ola_supports,Ola,Olacabs,Tue Sep 13 06:56:55 +0000 2016,1,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,3
7.75625E+17,@bhumika_t @BiguineIndia #OlaLux a stylish ride for those who know 'The Art of Arriving'!,Ola,Olacabs,Tue Sep 13 09:18:43 +0000 2016,2,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,1,2
7.75625E+17,@UjwalAdiga Hey we're glad we could be there.,Ola,Olacabs,Tue Sep 13 09:20:05 +0000 2016,1,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
7.7575E+17,@Deckle_Edge @SmokeHouseDeli @restweekindia Oh wow! That looks sooooo good. #PrimeRWI,Ola,Olacabs,Tue Sep 13 17:38:04 +0000 2016,4,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,1,3
7.75751E+17,@Olacabs and @Wander_Trails Thank you for this wonderful opportunity! It was really an #OffBeat experience :) https://t.co/RuOgJ26t3y,Ola,Olacabs,Tue Sep 13 17:39:22 +0000 2016,0,3,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,Photo,https://pbs.twimg.com/media/CsKSzSvUMAEGX72.jpg https://pbs.twimg.com/media/CsKS0dVUAAEM1Ly.jpg https://pbs.twimg.com/media/CsKS1cJVYAERLha.jpg https://pbs.twimg.com/media/CsKS2n8UMAEZj-k.jpg ,0,1,2
7.75936E+17,We're with you @road_mapp. Anything to keep our folks moving! #SafetyFirst https://t.co/79Msaaptk9,Ola,Olacabs,Wed Sep 14 05:53:54 +0000 2016,5,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,1
7.7604E+17,@TheDKRulez May we suggest #OlaPrimeSUV!,Ola,Olacabs,Wed Sep 14 12:50:28 +0000 2016,0,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,1,1
7.76047E+17,@nayaneye Auto-connect #FTW,Ola,Olacabs,Wed Sep 14 13:17:53 +0000 2016,0,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,1,1
7.76057E+17,@indiebhai thinking within the box!,Ola,Olacabs,Wed Sep 14 13:57:45 +0000 2016,1,0,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,,0,0,1
7.76107E+17,"@iDiyaKrishna Hey, mail us at alliances(at)olacabs(dot)com.",Ola,Olacabs,Wed Sep 14 17:13:38 +0000 2016,0,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
7.76285E+17,"In engineers, we trust!  #EngineersDay https://t.co/RHyAoSGyOH",Ola,Olacabs,Thu Sep 15 05:03:15 +0000 2016,49,16,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,GIF,https://video.twimg.com/tweet_video/CsXqJppUEAEik44.mp4 ,0,1,0
7.76317E+17,@chitrapandit We're constantly educating our drivers against unpleasant personal habits. Sharing your feedback with the team. Thanks.,Ola,Olacabs,Thu Sep 15 07:10:52 +0000 2016,1,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
7.76319E+17,@chitrapandit we do have a feature that allows you to give directions to the driver. https://t.co/pCyH0d0UE6,Ola,Olacabs,Thu Sep 15 07:17:02 +0000 2016,3,0,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,Photo,https://pbs.twimg.com/media/CsYJ6RYVUAA4GM0.jpg ,0,0,1
7.76379E+17,"Due to the fire incident,we've removed peak charges on all rides from #Kandivali. Let's keep #Mumbai moving #OlaHelp https://t.co/2NVjllPZY9",Ola,Olacabs,Thu Sep 15 11:16:46 +0000 2016,51,21,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/CsY_z4sUIAE8p-I.jpg ,0,3,0
7.76404E+17,@ChinmaySPanday ??????,Ola,Olacabs,Thu Sep 15 12:54:07 +0000 2016,0,0,Undetermined,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,,0,0,0
7.76663E+17,"#DYK you can rent an Ola for 4/8 hrs? Mini, Prime, SUV or LUX- choose your pick! #OlaRental #CabThatWaits https://t.co/VlxUB7DuKd",Ola,Olacabs,Fri Sep 16 06:04:24 +0000 2016,5,3,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/CsdAcxNVYAAgdqD.jpg ,0,3,0
7.76666E+17,#Offer Get upto Rs.400 Cashback on #OlaRental with the code FBRENTALS. Read more: https://t.co/WoFnOHv57M #CabThatWaits,Ola,Olacabs,Fri Sep 16 06:16:03 +0000 2016,4,3,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,3,0
7.76758E+17,#FridayFeeling PUB CRAWL PUB CRAW RT if you wanna PUB CRAWL! ????????.              Make sure you rent an Ola for the night! #dontdrinkanddrive,Ola,Olacabs,Fri Sep 16 12:22:52 +0000 2016,17,11,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,,0,2,0
7.76794E+17,HAHAHA! Welcome to the Prime life @HoeZaay! It sure has its side-effects! #OlaPrime #WifiRides https://t.co/fJwjcldkJE,Ola,Olacabs,Fri Sep 16 14:46:08 +0000 2016,11,1,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,2,1
7.76808E+17,@smartpaagal Is it #OlaOutstation that you are looking for?,Ola,Olacabs,Fri Sep 16 15:39:56 +0000 2016,0,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,1,1
7.77083E+17,"Auto-recharge on #OlaMoney is now live! Go ahead, set it up, and never run outta money! #OMAutoRecharge https://t.co/zmfmawwXU3",Ola,Olacabs,Sat Sep 17 09:52:22 +0000 2016,9,4,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,2,0
7.77205E+17,"@HoeZaay @gorkeypatwal Tried #OlaMicro? It's always on discount! 
P.s.: We too love the videos @HoeZaay",Ola,Olacabs,Sat Sep 17 17:58:00 +0000 2016,1,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,1,2
7.77396E+17,"Got Password? 
You don't need one- with #AutoConnectWifi #OlaPrime https://t.co/3AoGrwYexi",Ola,Olacabs,Sun Sep 18 06:35:15 +0000 2016,4,4,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,2,0
7.77763E+17,"@Sand_In_Deed Clearly, you haven't read 'The Right Way to #OlaShare'. https://t.co/HzNkPUYrEk :)",Ola,Olacabs,Mon Sep 19 06:53:43 +0000 2016,0,0,English,"<a href=""https://dashboard.twitter.com"" rel=""nofollow"">Twitter Business Experience</a>",Reply,,,1,1,1
7.77765E+17,"Hey #Mumbai, take atleast 3 Prime rides &amp; get complimentary tickets to #TheMudRush! Hurry, offer ends tomorrow! https://t.co/92CKtww13i",Ola,Olacabs,Mon Sep 19 07:04:05 +0000 2016,14,8,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/Cssd_Q5UEAEOJff.jpg ,0,2,0
7.77771E+17,@Sand_In_Deed :) https://t.co/BbqvUIypY0,Ola,Olacabs,Mon Sep 19 07:28:37 +0000 2016,0,0,Undetermined,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,GIF,https://video.twimg.com/tweet_video/Cssy6qdVIAASEuH.mp4 ,0,0,1
7.77846E+17,"#PrimeSUV riders were in for a surprise, meeting @AnkurTewari as their cab driver! Here's a sneak-peek #OlaTestDrive https://t.co/XKuQDBhBpH",Ola,Olacabs,Mon Sep 19 12:24:01 +0000 2016,29,18,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Video,https://video.twimg.com/amplify_video/777838801926270976/vid/682x360/ARtksE36Lq0Wkwcb.mp4 ,0,2,1
7.78096E+17,"@rochit Winners will get: Mud Run &amp; Pro Race pass - 1 per winner &amp;
Spectator Pass - 2 per winner @TheMudRush",Ola,Olacabs,Tue Sep 20 04:58:19 +0000 2016,3,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,2
7.78096E+17,".@AnkurTewari tests his song ""Harkat"" from his upcoming album, with unwary riders in an Ola #PrimeSUV #OlaTestDrive https://t.co/zz9VjfC4DM",Ola,Olacabs,Tue Sep 20 04:59:17 +0000 2016,46,20,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Video,https://video.twimg.com/amplify_video/778090018778804225/pl/FwVgmE1YDa2B8Oiz.m3u8 ,0,2,1
7.78161E+17,Wallet recharge is a one time thing now! Update your Ola App and activate 'Auto Recharge' on #OlaMoney! @olamoney_in https://t.co/7qopxWTTUh,Ola,Olacabs,Tue Sep 20 09:16:49 +0000 2016,17,13,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,GIF,https://video.twimg.com/tweet_video/CsyTi73WEAA0jaF.mp4 ,0,1,1
7.78222E+17,This Indie Musician Turned An Ola Cab Driver For A Day https://t.co/itUcGdeWlz via @bi_india #OlaTestDrive #PrimeSUV,Ola,Olacabs,Tue Sep 20 13:18:33 +0000 2016,8,7,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,2,1
7.78232E+17,@Dhichkyaaon How was it?,Ola,Olacabs,Tue Sep 20 13:57:03 +0000 2016,0,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,0,1
7.7843E+17,"@dakuwithchaku Welcome to the #PrimeLife, friend! ????",Ola,Olacabs,Wed Sep 21 03:04:56 +0000 2016,1,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,1,1
7.78518E+17,@AnkurTewari takes Ola #PrimeSUV customers for a test drive. Via  BrandEquity #OlaTestDrive https://t.co/VWnMoOHXKw,Ola,Olacabs,Wed Sep 21 08:54:16 +0000 2016,4,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,2,1
7.78518E+17,"@daaku Welcome to the #PrimeLife, friend. And life is definitely better with WiFi!! ????",Ola,Olacabs,Wed Sep 21 08:56:57 +0000 2016,1,0,English,"<a href=""https://dashboard.twitter.com"" rel=""nofollow"">Twitter Business Experience</a>",Reply,,,0,1,1
7.7852E+17,"Hey #Mumbai, ready to win VIP passes to #BollywoodMusicProject? Check out -https://t.co/R6GDaM8kRZ #OlaPrivileges #RoadToBMP https://t.co/hBlrm7h3iu",Ola,Olacabs,Wed Sep 21 09:02:22 +0000 2016,15,7,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,Photo,https://pbs.twimg.com/media/Cs3bgV-UsAAnxpo.jpg ,1,4,0
7.78524E+17,"@HarfanMohalla AND YOU ARE THE BEST, HARFAN!! STAY AWESOME N U HAVE A GR8 DAY! ??????",Ola,Olacabs,Wed Sep 21 09:21:10 +0000 2016,1,0,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Reply,,,0,0,1
7.78825E+17,How did you get to work today?,Ola,Olacabs,Thu Sep 22 05:16:52 +0000 2016,3,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,0,0
7.78837E+17,Heading back to the city from #Bangalore #Airport? Get 30% of on all your rides into the city! https://t.co/w0oGgKqdaj,Ola,Olacabs,Thu Sep 22 06:04:31 +0000 2016,12,5,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/Cs78bzuVUAA-y04.jpg ,0,2,0
7.78839E+17,"Singer/songwriter @ankurtewari takes @Olacabs Prime SUV customers for a test drive
https://t.co/bQdJUzHcrc https://t.co/NlSauJUtzy",Ola,Olacabs,Thu Sep 22 06:11:07 +0000 2016,0,6,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Retweet,Photo,https://pbs.twimg.com/media/Cs7s_2dVMAAwjY1.jpg ,1,0,2
7.78849E+17,@yunus_mansuri #OlaAir ????,Ola,Olacabs,Thu Sep 22 06:49:19 +0000 2016,0,0,Undetermined,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,1,1
7.78893E+17,Pick your favorite movie from the #Batman trilogy? #SteppinOutwithBatman,Ola,Olacabs,Thu Sep 22 09:43:46 +0000 2016,17,10,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,2,0
7.78907E+17,"Any #darkknight fans in #Hyderabad? A cool contest is coming up for you folks!!

Ready? Give us a few RTs to get started.",Ola,Olacabs,Thu Sep 22 10:40:11 +0000 2016,15,18,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,2,0
7.78914E+17,"Answer ""Dark Knight"" trivia and win movie passes to SteppingOut #Hyderabad. Details: https://t.co/vPQBpeaqye #SteppinOutwithBatman",Ola,Olacabs,Thu Sep 22 11:10:05 +0000 2016,12,10,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,2,0
7.78915E+17,"Q1. In the movie ""The Dark Knight"", Bruce Wayne drives a super car. What is the name of the car? Dont forget to RT. #SteppinOutwithBatman",Ola,Olacabs,Thu Sep 22 11:13:04 +0000 2016,24,22,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,0
7.7892E+17,"Congrats Javeed, you have won yourself a couple pass. Please DM us your details. #SteppinOutwithBatman https://t.co/lBAVJS5GL4",Ola,Olacabs,Thu Sep 22 11:31:05 +0000 2016,10,5,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,0
7.7892E+17,Q2. How many Academy award nominations did The Dark Knight movie get? #SteppinOutwithBatman,Ola,Olacabs,Thu Sep 22 11:32:07 +0000 2016,22,23,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,0
7.78926E+17,"That's right, Kushal! Congrats on winning Q2. Please DM your details. 
Q3 coming next! #SteppinOutWithBatman https://t.co/rHCiH68t6h",Ola,Olacabs,Thu Sep 22 11:58:35 +0000 2016,7,3,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,0
7.78927E+17,Q3. Which comic book adaptation did Christopher Nolan mainly use to script 'The Dark Knight'? #SteppinOutWithBatman Don't forget to RT!,Ola,Olacabs,Thu Sep 22 12:00:25 +0000 2016,14,17,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,0
7.78931E+17,"Congrats Amardeep, you've got it right. Pls DM your details. Q4 coming next! #SteppingOutWithBatman https://t.co/P9xDonbq6F",Ola,Olacabs,Thu Sep 22 12:17:03 +0000 2016,7,4,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,0
7.78932E+17,"Q4. According to 'The Dark Knight', who gave Harvey Dent his special coin, which he flips throughout the movie? #SteppinOutWithBatman",Ola,Olacabs,Thu Sep 22 12:19:48 +0000 2016,20,20,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,0
7.7894E+17,"Congrats, you have won a couples movie pass! DM us your details. #SteppinOutwithBatman https://t.co/tcI2TcNs94",Ola,Olacabs,Thu Sep 22 12:50:51 +0000 2016,7,2,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,0
7.7894E+17,Q5. Which character is in charge of Applied Sciences in the Batman Trilogy? #SteppinOutwithBatman,Ola,Olacabs,Thu Sep 22 12:52:44 +0000 2016,11,14,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,1,0
7.78947E+17,"Congrats, you have won a couples movie pass! DM us your details. #SteppinOutwithBatman https://t.co/I8kGKnSOnP",Ola,Olacabs,Thu Sep 22 13:21:06 +0000 2016,7,1,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,1,1,0
7.79189E+17,"@Mittermaniac Hi Sohini, are you looking for a cab to travel with a friend? You can also book 2 seats on an Ola Share ride. Hope this helps.",Ola,Olacabs,Fri Sep 23 05:23:45 +0000 2016,0,0,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
7.7919E+17,"Due to the heavy #HyderabadRains, peak pricing has been disabled in the city. Please stay safe. #OlaHelp",Ola,Olacabs,Fri Sep 23 05:26:40 +0000 2016,139,133,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,2,0
7.79206E+17,@anas_mulla It was our pleasure taking the future chartered account to college!! ????,Ola,Olacabs,Fri Sep 23 06:31:01 +0000 2016,4,1,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Reply,,,0,0,1
7.7927E+17,"@VivekJaluka Good evening Vivek, how can we help you?",Ola,Olacabs,Fri Sep 23 10:44:42 +0000 2016,1,0,English,"<a href=""https://dashboard.twitter.com"" rel=""nofollow"">Twitter Business Experience</a>",Reply,,,0,0,0
7.80405E+17,@aarififsa @ikaveri @barbarindian please check DM.,Ola,Olacabs,Mon Sep 26 13:52:24 +0000 2016,1,1,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,,0,0,2
7.80757E+17,Booked a doctor's appointment on @Practo? Ride to the clinic in comfort with #OlaPrime &amp; get ?100 OFF. Book now! https://t.co/KTv6NHvfZl https://t.co/UFcqnGhNct,Ola,Olacabs,Tue Sep 27 13:10:32 +0000 2016,16,18,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,https://pbs.twimg.com/media/CtXIEChVUAAYCJb.jpg ,1,1,1
7.80961E+17,"Heading to work? Take an Ola Share starting at just Rs.3/km*, easy on the wallet and the planet! Book now! https://t.co/FrviOhQsDz",Ola,Olacabs,Wed Sep 28 02:45:00 +0000 2016,30,11,English,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Tweet,Photo,https://pbs.twimg.com/media/CtXZNu0VMAEFMst.jpg ,0,0,0
7.81024E+17,"Hey folks, so how did you reach work today?",Ola,Olacabs,Wed Sep 28 06:52:17 +0000 2016,4,4,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,,0,0,0
